product_code,product_description,unit,country,quantity,value,page,column
3112000,COTTON UNDERWEAR. NOT EMB. NOT OVER $1.75 PER LB-LB,LB,TOTAL,8144,7280,53,a
3112200,"COTTON UNDERWEAR, NOT EMB. OVER $1.75 PER LB-LB",LB,CANADA,2,5,53,a
3112200,"COTTON UNDERWEAR, NOT EMB. OVER $1.75 PER LB-LB",LB,U KING,6524,23069,53,a
3112200,"COTTON UNDERWEAR, NOT EMB. OVER $1.75 PER LB-LB",LB,FRANCE,728,6000,53,a
3112200,"COTTON UNDERWEAR, NOT EMB. OVER $1.75 PER LB-LB",LB,GERMANY,3,10,53,a
3112200,"COTTON UNDERWEAR, NOT EMB. OVER $1.75 PER LB-LB",LB,SWITZLD,5399,54909,53,a
3112200,"COTTON UNDERWEAR, NOT EMB. OVER $1.75 PER LB-LB",LB,ITALY,14,102,53,a
3112200,"COTTON UNDERWEAR, NOT EMB. OVER $1.75 PER LB-LB",LB,TOTAL,12670,84095,53,a
3112700,"COTTON OUTERWEAR & ARTICLES, NOT EMBROIDERED, NSPF",NA,CANADA,NA,5,53,a
3112700,"COTTON OUTERWEAR & ARTICLES, NOT EMBROIDERED, NSPF",NA,MEXICO,NA,193,53,a
3112700,"COTTON OUTERWEAR & ARTICLES, NOT EMBROIDERED, NSPF",NA,GUATMAL,NA,5,53,a
3112700,"COTTON OUTERWEAR & ARTICLES, NOT EMBROIDERED, NSPF",NA,SALVADR,NA,210,53,a
3112700,"COTTON OUTERWEAR & ARTICLES, NOT EMBROIDERED, NSPF",NA,CUBA,NA,1212,53,a
3112700,"COTTON OUTERWEAR & ARTICLES, NOT EMBROIDERED, NSPF",NA,HAITI,NA,163,53,a
3112700,"COTTON OUTERWEAR & ARTICLES, NOT EMBROIDERED, NSPF",NA,DENMARK,NA,41,53,a
3112700,"COTTON OUTERWEAR & ARTICLES, NOT EMBROIDERED, NSPF",NA,U KING,NA,347792,53,a
3112700,"COTTON OUTERWEAR & ARTICLES, NOT EMBROIDERED, NSPF",NA,NETHLDS,NA,522,53,a
3112700,"COTTON OUTERWEAR & ARTICLES, NOT EMBROIDERED, NSPF",NA,BELGIUM,NA,371,53,a
3112700,"COTTON OUTERWEAR & ARTICLES, NOT EMBROIDERED, NSPF",NA,FRANCE,NA,28038,53,a
3112700,"COTTON OUTERWEAR & ARTICLES, NOT EMBROIDERED, NSPF",NA,GERMANY,NA,65,53,a
3112700,"COTTON OUTERWEAR & ARTICLES, NOT EMBROIDERED, NSPF",NA,AUSTRIA,NA,24,53,a
3112700,"COTTON OUTERWEAR & ARTICLES, NOT EMBROIDERED, NSPF",NA,SWITZLD,NA,42585,53,a
3112700,"COTTON OUTERWEAR & ARTICLES, NOT EMBROIDERED, NSPF",NA,SPAIN,NA,26,53,a
3112700,"COTTON OUTERWEAR & ARTICLES, NOT EMBROIDERED, NSPF",NA,ITALY,NA,9799,53,a
3112700,"COTTON OUTERWEAR & ARTICLES, NOT EMBROIDERED, NSPF",NA,CHINA,NA,8,53,a
3112700,"COTTON OUTERWEAR & ARTICLES, NOT EMBROIDERED, NSPF",NA,JAPAN,NA,45916,53,a
3112700,"COTTON OUTERWEAR & ARTICLES, NOT EMBROIDERED, NSPF",NA,TOTAL,NA,476975,53,a
3113000,"COTTON COLLARS & CUFFS, NOT KNIT OR CROCHETED-DOZ",DOZ,CANADA,NA,9,53,b
3113000,"COTTON COLLARS & CUFFS, NOT KNIT OR CROCHETED-DOZ",DOZ,U KING,1675,6802,53,b
3113000,"COTTON COLLARS & CUFFS, NOT KNIT OR CROCHETED-DOZ IRELAND",DOZ IRELAND,FRANCE,NA,35,53,b
3113000,"COTTON COLLARS & CUFFS, NOT KNIT OR CROCHETED-DOZ IRELAND ITALY",DOZ IRELAND ITALY,TOTAL,1680,6852,53,b
3113100,"COTTON SHIRTS, NOT KNIT OR CROCHETED-DOZ",DOZ,CANADA,146,7148,53,b
3113100,"COTTON SHIRTS, NOT KNIT OR CROCHETED-DOZ",DOZ,MEXICO,48,1784,53,b
3113100,"COTTON SHIRTS, NOT KNIT OR CROCHETED-DOZ",DOZ,GUATMAL,22,889,53,b
3113100,"COTTON SHIRTS, NOT KNIT OR CROCHETED-DOZ",DOZ,BERMUDA,NA,62,53,b
3113100,"COTTON SHIRTS, NOT KNIT OR CROCHETED-DOZ",DOZ,BAHAMAS,17,918,53,b
3113100,"COTTON SHIRTS, NOT KNIT OR CROCHETED-DOZ",DOZ,JAMAICA,26,419,53,b
3113100,"COTTON SHIRTS, NOT KNIT OR CROCHETED-DOZ",DOZ,SURINAM,3,228,53,b
3113100,"COTTON SHIRTS, NOT KNIT OR CROCHETED-DOZ",DOZ,DENMARK,3,222,53,b
3113100,"COTTON SHIRTS, NOT KNIT OR CROCHETED-DOZ",DOZ,U KING,1524,32401,53,b
3113100,"COTTON SHIRTS, NOT KNIT OR CROCHETED-DOZ",DOZ,IRELAND ŀ,NA,29,53,b
3113100,"COTTON SHIRTS, NOT KNIT OR CROCHETED-DOZ",DOZ,NETHLDS,NA,8,53,b
3113100,"COTTON SHIRTS, NOT KNIT OR CROCHETED-DOZ",DOZ,BELGIUM,NA,13,53,b
3113100,"COTTON SHIRTS, NOT KNIT OR CROCHETED-DOZ",DOZ,FRANCE l•,15,611,53,b
3113100,"COTTON SHIRTS, NOT KNIT OR CROCHETED-DOZ",DOZ,GERMANY,NA,12,53,b
3113100,"COTTON SHIRTS, NOT KNIT OR CROCHETED-DOZ",DOZ,SWITZLD,50,1725,53,b
3113100,"COTTON SHIRTS, NOT KNIT OR CROCHETED-DOZ",DOZ,ITALY,16,1008,53,b
3113100,"COTTON SHIRTS, NOT KNIT OR CROCHETED-DOZ",DOZ,TURKEY,NA,14,53,b
3113100,"COTTON SHIRTS, NOT KNIT OR CROCHETED-DOZ",DOZ,ISRL PA,3,82,53,b
3113100,"COTTON SHIRTS, NOT KNIT OR CROCHETED-DOZ",DOZ,CHINA,13,211,53,b
3113100,"COTTON SHIRTS, NOT KNIT OR CROCHETED-DOZ",DOZ,AUSTRAL,NA,40,53,b
3113100,"COTTON SHIRTS, NOT KNIT OR CROCHETED-DOZ",DOZ,TOTAL,1890,48824,53,b
3113200,"COATS, COTTON, NOT KNIT OR CROCHETED. NOT UNDER S4 EACH-NO",NO,CANADA,1412,29246,53,b
3113200,"COATS, COTTON, NOT KNIT OR CROCHETED. NOT UNDER S4 EACH-NO",NO,MEXICO,NA,46,53,b
3113200,"COATS, COTTON, NOT KNIT OR CROCHETED. NOT UNDER S4 EACH-NO",NO,GUATMAL,1862,11394,53,b
3113200,"COATS, COTTON, NOT KNIT OR CROCHETED. NOT UNDER S4 EACH-NO",NO,GUATMAL,NA,8,53,b
3113200,"COATS, COTTON, NOT KNIT OR CROCHETED. NOT UNDER S4 EACH-NO",NO,BAHAMAS,NA,33,53,b
3113200,"COATS, COTTON, NOT KNIT OR CROCHETED. NOT UNDER S4 EACH-NO",NO,DENMARK,NA,99,53,b
3113200,"COATS, COTTON, NOT KNIT OR CROCHETED. NOT UNDER S4 EACH-NO",NO,U KING,37025,491265,53,b
3113200,"COATS, COTTON, NOT KNIT OR CROCHETED. NOT UNDER S4 EACH-NO",NO,NETHLDS,3,66,53,b
3113200,"COATS, COTTON, NOT KNIT OR CROCHETED. NOT UNDER S4 EACH-NO",NO,FRANCE,184,1395,53,b
3113200,"COATS, COTTON, NOT KNIT OR CROCHETED. NOT UNDER S4 EACH-NO",NO,GERMANY,379,3001,53,b
3113200,"COATS, COTTON, NOT KNIT OR CROCHETED. NOT UNDER S4 EACH-NO",NO,SWITZLD,140,880,53,b
3113200,"COATS, COTTON, NOT KNIT OR CROCHETED. NOT UNDER S4 EACH-NO",NO,ITALY,72,786,53,b
3113200,"COATS, COTTON, NOT KNIT OR CROCHETED. NOT UNDER S4 EACH-NO",NO,ISRL PA,3975,45626,53,b
3113200,"COATS, COTTON, NOT KNIT OR CROCHETED. NOT UNDER S4 EACH-NO",NO,TOTAL,45070,583845,53,b
3113400,"COTTON VESTS, NOT KNIT OR CROCHETED. NOT UN $24 PER DOZ-NO",NO,CANADA,796,4911,53,b
3113400,"COTTON VESTS, NOT KNIT OR CROCHETED. NOT UN $24 PER DOZ-NO",NO,U KING,37,238,53,b
3113400,"COTTON VESTS, NOT KNIT OR CROCHETED. NOT UN $24 PER DOZ-NO",NO,FRANCE,9,35,53,b
3113400,"COTTON VESTS, NOT KNIT OR CROCHETED. NOT UN $24 PER DOZ-NO",NO,TOTAL,842,5184,53,b
3113600,"COTTON ROBES ETC, NOT KNIT ETC. NOT UNDER $2.50 EACH-NO",NO,BERMUDA,NA,10,53,b
3113600,"COTTON ROBES ETC, NOT KNIT ETC. NOT UNDER $2.50 EACH-NO",NO,DENMARK,NA,20,53,b
3113600,"COTTON ROBES ETC, NOT KNIT ETC. NOT UNDER $2.50 EACH-NO",NO,U KING,324,2743,53,b
3113600,"COTTON ROBES ETC, NOT KNIT ETC. NOT UNDER $2.50 EACH-NO",NO,FRANCE,25,222,53,b
3113600,"COTTON ROBES ETC, NOT KNIT ETC. NOT UNDER $2.50 EACH-NO HG KONG",NO HG KONG,TOTAL,358,3000,53,b
3113700,"COTTON UNDERWEAR, NOT KNIT",NA,ETC. NOT UNDER PER DOZ-NO,59,NA,53,b
3113700,"COTTON UNDERWEAR, NOT KNIT",NA,CANADA,NA,4,53,b
3113700,"COTTON UNDERWEAR, NOT KNIT",NA,BAHAMAS,NA,53,53,b
3113700,"COTTON UNDERWEAR, NOT KNIT",NA,U KING,9699,15071,53,b
3113700,"COTTON UNDERWEAR, NOT KNIT",NA,FRANCE,622,1400,53,b
3113700,"COTTON UNDERWEAR, NOT KNIT",NA,SWITZLD,72,103,53,b
3113700,"COTTON UNDERWEAR, NOT KNIT",NA,ITALY,NA,44,53,b
3113700,"COTTON UNDERWEAR, NOT KNIT",NA,TOTAL,10404,16675,53,b
3113800,"COTTON PAJAMAS, NOT KNIT ETC, NOT UNDER $18 PER DOZ-NO",NO,CANADA З,NA,9,53,c
3113800,"COTTON PAJAMAS, NOT KNIT ETC, NOT UNDER $18 PER DOZ-NO",NO,MEXICO,117,409,53,c
3113800,"COTTON PAJAMAS, NOT KNIT ETC, NOT UNDER $18 PER DOZ-NO",NO,U KING,24317,124791,53,c
3113800,"COTTON PAJAMAS, NOT KNIT ETC, NOT UNDER $18 PER DOZ-NO",NO,FRANCE,26,138,53,c
3113800,"COTTON PAJAMAS, NOT KNIT ETC, NOT UNDER $18 PER DOZ-NO",NO,SWITZLD,54,211,53,c
3113800,"COTTON PAJAMAS, NOT KNIT ETC, NOT UNDER $18 PER DOZ-NO",NO,ITALY,12,126,53,c
3113800,"COTTON PAJAMAS, NOT KNIT ETC, NOT UNDER $18 PER DOZ-NO",NO,ISRL PA,12,33,53,c
3113800,"COTTON PAJAMAS, NOT KNIT ETC, NOT UNDER $18 PER DOZ-NO",NO,TOTAL,24541,125717,53,c
3113900,"COTTON WEARING APPAREL, NOT KNIT OR CROCHETED. NES",NA,CANADA,NA,10072,53,c
3113900,"COTTON WEARING APPAREL, NOT KNIT OR CROCHETED. NES",NA,MEXICO,NA,39177,53,c
3113900,"COTTON WEARING APPAREL, NOT KNIT OR CROCHETED. NES",NA,GUATMAL,NA,35137,53,c
3113900,"COTTON WEARING APPAREL, NOT KNIT OR CROCHETED. NES",NA,BERMUDA,NA,16,53,c
3113900,"COTTON WEARING APPAREL, NOT KNIT OR CROCHETED. NES",NA,BAHAMAS,NA,303,53,c
3113900,"COTTON WEARING APPAREL, NOT KNIT OR CROCHETED. NES",NA,CUBA,NA,607,53,c
3113900,"COTTON WEARING APPAREL, NOT KNIT OR CROCHETED. NES",NA,JAMAICA,NA,794,53,c
3113900,"COTTON WEARING APPAREL, NOT KNIT OR CROCHETED. NES",NA,LEEWARD,NA,56,53,c
3113900,"COTTON WEARING APPAREL, NOT KNIT OR CROCHETED. NES",NA,ECUADOR,NA,137,53,c
3113900,"COTTON WEARING APPAREL, NOT KNIT OR CROCHETED. NES",NA,BOLIVIA,NA,12,53,c
3113900,"COTTON WEARING APPAREL, NOT KNIT OR CROCHETED. NES",NA,SWEDEN,NA,465,53,c
3113900,"COTTON WEARING APPAREL, NOT KNIT OR CROCHETED. NES",NA,NORWAY,NA,70,53,c
3113900,"COTTON WEARING APPAREL, NOT KNIT OR CROCHETED. NES",NA,DENMARK,NA,4,53,c
3113900,"COTTON WEARING APPAREL, NOT KNIT OR CROCHETED. NES",NA,U KING,NA,75978,53,c
3113900,"COTTON WEARING APPAREL, NOT KNIT OR CROCHETED. NES",NA,IRELAND,NA,161,53,c
3113900,"COTTON WEARING APPAREL, NOT KNIT OR CROCHETED. NES",NA,NETHLDS,NA,6511,53,c
3113900,"COTTON WEARING APPAREL, NOT KNIT OR CROCHETED. NES",NA,BELGIUM,NA,116,53,c
3113900,"COTTON WEARING APPAREL, NOT KNIT OR CROCHETED. NES",NA,FRANCE,NA,28942,53,c
3113900,"COTTON WEARING APPAREL, NOT KNIT OR CROCHETED. NES",NA,GERMANY,NA,1370,53,c
3113900,"COTTON WEARING APPAREL, NOT KNIT OR CROCHETED. NES",NA,AUSTRIA,NA,1194,53,c
3113900,"COTTON WEARING APPAREL, NOT KNIT OR CROCHETED. NES CZECHO",NA,SWITZLD,NA,24574,53,c
3113900,"COTTON WEARING APPAREL, NOT KNIT OR CROCHETED. NES CZECHO",NA,SPAIN,NA,10,53,c
3113900,"COTTON WEARING APPAREL, NOT KNIT OR CROCHETED. NES CZECHO",NA,ITALY,NA,20656,53,c
3113900,"COTTON WEARING APPAREL, NOT KNIT OR CROCHETED. NES CZECHO",NA,SYRIA,NA,21,53,c
3113900,"COTTON WEARING APPAREL, NOT KNIT OR CROCHETED. NES CZECHO",NA,IRAN,NA,25,53,c
3113900,"COTTON WEARING APPAREL, NOT KNIT OR CROCHETED. NES CZECHO",NA,ISRL PA,NA,1999,53,c
3113900,"COTTON WEARING APPAREL, NOT KNIT OR CROCHETED. NES CZECHO",NA,S ARAB,NA,20,53,c
3113900,"COTTON WEARING APPAREL, NOT KNIT OR CROCHETED. NES CZECHO",NA,ARABIA,NA,12,53,c
3113900,"COTTON WEARING APPAREL, NOT KNIT OR CROCHETED. NES CZECHO",NA,BAHREIN,NA,10,53,c
3113900,"COTTON WEARING APPAREL, NOT KNIT OR CROCHETED. NES CZECHO",NA,INDIA,NA,620,53,c
3113900,"COTTON WEARING APPAREL, NOT KNIT OR CROCHETED. NES CZECHO BR MALA",NA,PHIL R,NA,2507,53,c
3113900,"COTTON WEARING APPAREL, NOT KNIT OR CROCHETED. NES CZECHO BR MALA",NA,CHINA,NA,945,53,c
3113900,"COTTON WEARING APPAREL, NOT KNIT OR CROCHETED. NES CZECHO BR MALA",NA,HG KONG,NA,700,53,c
3113900,"COTTON WEARING APPAREL, NOT KNIT OR CROCHETED. NES CZECHO BR MALA",NA,TAIWAN,NA,20,53,c
3113900,"COTTON WEARING APPAREL, NOT KNIT OR CROCHETED. NES CZECHO BR MALA",NA,JAPAN,NA,17111,53,c
3113900,"COTTON WEARING APPAREL, NOT KNIT OR CROCHETED. NES CZECHO BR MALA",NA,AUSTRAL,NA,230,53,c
3113900,"COTTON WEARING APPAREL, NOT KNIT OR CROCHETED. NES CZECHO BR MALA",NA,TOTAL,NA,270587,53,c
3114100,"COTTON WEARING APPAREL, ORNAMENTED, NSPF",NA,CANADA,NA,1031,53,c
3114100,"COTTON WEARING APPAREL, ORNAMENTED, NSPF",NA,MEXICO,NA,13823,53,c
3114100,"COTTON WEARING APPAREL, ORNAMENTED, NSPF",NA,GUATMAL,NA,588,53,c
3114100,"COTTON WEARING APPAREL, ORNAMENTED, NSPF",NA,SALVADR,NA,49,53,c
3114100,"COTTON WEARING APPAREL, ORNAMENTED, NSPF",NA,PANAMA,NA,499,53,c
3114100,"COTTON WEARING APPAREL, ORNAMENTED, NSPF",NA,CUBA,NA,886,53,c
3114100,"COTTON WEARING APPAREL, ORNAMENTED, NSPF",NA,JAMAICA,NA,38,53,c
3114100,"COTTON WEARING APPAREL, ORNAMENTED, NSPF",NA,LEEWARD,NA,23,53,c
3114100,"COTTON WEARING APPAREL, ORNAMENTED, NSPF",NA,ECUADOR,NA,23,53,c
3114100,"COTTON WEARING APPAREL, ORNAMENTED, NSPF BRAZIL",NA,SWEDEN,NA,602,53,c
3114100,"COTTON WEARING APPAREL, ORNAMENTED, NSPF BRAZIL",NA,U KING,NA,25333,53,c
3114100,"COTTON WEARING APPAREL, ORNAMENTED, NSPF BRAZIL",NA,NETHLDS,NA,637,53,c
3114100,"COTTON WEARING APPAREL, ORNAMENTED, NSPF BRAZIL",NA,BELGIUM,NA,2805,53,c
3114100,"COTTON WEARING APPAREL, ORNAMENTED, NSPF BRAZIL",NA,FRANCE,NA,158403,53,c
3114100,"COTTON WEARING APPAREL, ORNAMENTED, NSPF BRAZIL",NA,GERMANY,NA,3187,53,c
3114100,"COTTON WEARING APPAREL, ORNAMENTED, NSPF BRAZIL",NA,AUSTRIA,NA,5511,53,c
3114100,"COTTON WEARING APPAREL, ORNAMENTED, NSPF BRAZIL",NA,HUNGARY,NA,65840,53,c
3114100,"COTTON WEARING APPAREL, ORNAMENTED, NSPF BRAZIL",NA,SWITZLD,NA,33485,53,d
3114100,"COTTON WEARING APPAREL, ORNAMENTED, NSPF BRAZIL",NA,AZORES,NA,35,53,d
3114100,"COTTON WEARING APPAREL, ORNAMENTED, NSPF BRAZIL",NA,SPAIN,NA,313,53,d
3114100,"COTTON WEARING APPAREL, ORNAMENTED, NSPF BRAZIL",NA,PORTUGL,NA,558,53,d
3114100,"COTTON WEARING APPAREL, ORNAMENTED, NSPF BRAZIL",NA,ITALY,NA,42709,53,d
3114100,"COTTON WEARING APPAREL, ORNAMENTED, NSPF BRAZIL",NA,SYRIA,NA,112,53,d
3114100,"COTTON WEARING APPAREL, ORNAMENTED, NSPF BRAZIL",NA,LEBANON,NA,59,53,d
3114100,"COTTON WEARING APPAREL, ORNAMENTED, NSPF BRAZIL",NA,ISRL PA,NA,10,53,d
3114100,"COTTON WEARING APPAREL, ORNAMENTED, NSPF BRAZIL",NA,S ARAB,NA,5,53,d
3114100,"COTTON WEARING APPAREL, ORNAMENTED, NSPF BRAZIL",NA,INDIA,NA,1200,53,d
3114100,"COTTON WEARING APPAREL, ORNAMENTED, NSPF BRAZIL",NA,SIAM,NA,123,53,d
3114100,"COTTON WEARING APPAREL, ORNAMENTED, NSPF BRAZIL",NA,PHIL R,NA,10062702,53,d
3114100,"COTTON WEARING APPAREL, ORNAMENTED, NSPF BRAZIL",NA,PT ASIA,NA,6,53,d
3114100,"COTTON WEARING APPAREL, ORNAMENTED, NSPF BRAZIL",NA,CHINA,NA,5143,53,d
3114100,"COTTON WEARING APPAREL, ORNAMENTED, NSPF BRAZIL",NA,HG KONG,NA,707,53,d
3114100,"COTTON WEARING APPAREL, ORNAMENTED, NSPF BRAZIL",NA,JAPAN,NA,37374,53,d
3114100,"COTTON WEARING APPAREL, ORNAMENTED, NSPF BRAZIL",NA,EGYPT,NA,198,53,d
3114100,"COTTON WEARING APPAREL, ORNAMENTED, NSPF BRAZIL",NA,MADEIRA,NA,13863,53,d
3114100,"COTTON WEARING APPAREL, ORNAMENTED, NSPF BRAZIL",NA,TOTAL,NA,10477883,53,d
3114210,"COTTON WEARING APPAREL, NSPF, MACHINE MADE LACE",NA,MEXICO,NA,751,53,d
3114210,"COTTON WEARING APPAREL, NSPF, MACHINE MADE LACE",NA,SWEDEN,NA,83,53,d
3114210,"COTTON WEARING APPAREL, NSPF, MACHINE MADE LACE",NA,U KING,NA,47,53,d
3114210,"COTTON WEARING APPAREL, NSPF, MACHINE MADE LACE",NA,NETHLDS,NA,6,53,d
3114210,"COTTON WEARING APPAREL, NSPF, MACHINE MADE LACE",NA,BELGIUM,NA,1395,53,d
3114210,"COTTON WEARING APPAREL, NSPF, MACHINE MADE LACE",NA,FRANCE,NA,19500,53,d
3114210,"COTTON WEARING APPAREL, NSPF, MACHINE MADE LACE",NA,GERMANY,NA,24,53,d
3114210,"COTTON WEARING APPAREL, NSPF, MACHINE MADE LACE",NA,SWITZLD,NA,200,53,d
3114210,"COTTON WEARING APPAREL, NSPF, MACHINE MADE LACE SPAIN",NA,ITALY,NA,503,53,d
3114210,"COTTON WEARING APPAREL, NSPF, MACHINE MADE LACE SPAIN",NA,CHINA,NA,378,53,d
3114210,"COTTON WEARING APPAREL, NSPF, MACHINE MADE LACE SPAIN",NA,JAPAN,NA,790,53,d
3114210,"COTTON WEARING APPAREL, NSPF, MACHINE MADE LACE SPAIN",NA,MADEIRA,NA,107,53,d
3114210,"COTTON WEARING APPAREL, NSPF, MACHINE MADE LACE SPAIN",NA,TOTAL,NA,23791,53,d
3114230,"COTTON WEARING APPAREL, NSPF, HAND MADE LACE",NA,MEXICO,NA,456,53,d
3114230,"COTTON WEARING APPAREL, NSPF, HAND MADE LACE",NA,GUATMAL,NA,4,53,d
3114230,"COTTON WEARING APPAREL, NSPF, HAND MADE LACE",NA,CUBA,NA,439,53,d
3114230,"COTTON WEARING APPAREL, NSPF, HAND MADE LACE",NA,NORWAY,NA,230,53,d
3114230,"COTTON WEARING APPAREL, NSPF, HAND MADE LACE",NA,BELGIUM,NA,360,53,d
3114230,"COTTON WEARING APPAREL, NSPF, HAND MADE LACE",NA,FRANCE,NA,11064,53,d
3114230,"COTTON WEARING APPAREL, NSPF, HAND MADE LACE",NA,AUSTRIA,NA,404,53,d
3114230,"COTTON WEARING APPAREL, NSPF, HAND MADE LACE",NA,SWITZLD,NA,100,53,d
3114230,"COTTON WEARING APPAREL, NSPF, HAND MADE LACE",NA,ITALY,NA,195,53,d
3114230,"COTTON WEARING APPAREL, NSPF, HAND MADE LACE",NA,PHIL R,NA,4816,53,d
3114230,"COTTON WEARING APPAREL, NSPF, HAND MADE LACE",NA,HG KONG,NA,1559,53,d
3114230,"COTTON WEARING APPAREL, NSPF, HAND MADE LACE",NA,MADEIRA,NA,1922,53,d
3114230,"COTTON WEARING APPAREL, NSPF, HAND MADE LACE",NA,TOTAL,NA,21549,53,d
3114500,"COTTON WEARING APPAREL, PART BRAIDS, NO LACE, NOT ORNAMENTED",NA,CANADA,NA,17,53,d
3114500,"COTTON WEARING APPAREL, PART BRAIDS, NO LACE, NOT ORNAMENTED",NA,U KING,NA,583,53,d
3114500,"COTTON WEARING APPAREL, PART BRAIDS, NO LACE, NOT ORNAMENTED",NA,FRANCE,NA,140,53,d
3114500,"COTTON WEARING APPAREL, PART BRAIDS, NO LACE, NOT ORNAMENTED",NA,GERMANY,NA,937,53,d
3114500,"COTTON WEARING APPAREL, PART BRAIDS, NO LACE, NOT ORNAMENTED",NA,ITALY,NA,2210,53,d
3114500,"COTTON WEARING APPAREL, PART BRAIDS, NO LACE, NOT ORNAMENTED",NA,JAPAN,NA,21486,53,d
3114500,"COTTON WEARING APPAREL, PART BRAIDS, NO LACE, NOT ORNAMENTED",NA,TOTAL,NA,25373,53,d
3114700,"COTTON WEARING APPAREL, PART FRINGE, NO LACE, NOT ORNAMENTED",NA,MEXICO,NA,651,53,d
3114700,"COTTON WEARING APPAREL, PART FRINGE, NO LACE, NOT ORNAMENTED",NA,GUATMAL,NA,13,53,d
3114700,"COTTON WEARING APPAREL, PART FRINGE, NO LACE, NOT ORNAMENTED",NA,ECUADOR,NA,12,53,d
3114700,"COTTON WEARING APPAREL, PART FRINGE, NO LACE, NOT ORNAMENTED",NA,SWEDEN,NA,53,53,d
3114700,"COTTON WEARING APPAREL, PART FRINGE, NO LACE, NOT ORNAMENTED",NA,U KING,NA,190,53,d
3114700,"COTTON WEARING APPAREL, PART FRINGE, NO LACE, NOT ORNAMENTED",NA,FRANCE,NA,385,53,d
3114700,"COTTON WEARING APPAREL, PART FRINGE, NO LACE, NOT ORNAMENTED",NA,GERMANY,NA,57,53,d
3114700,"COTTON WEARING APPAREL, PART FRINGE, NO LACE, NOT ORNAMENTED",NA,ITALY,NA,1120,53,d
3114700,"COTTON WEARING APPAREL, PART FRINGE, NO LACE, NOT ORNAMENTED",NA,SYRIA,NA,34,53,d
3114700,"COTTON WEARING APPAREL, PART FRINGE, NO LACE, NOT ORNAMENTED",NA,S ARAB,NA,5,54,a
3114700,"COTTON WEARING APPAREL, PART FRINGE, NO LACE, NOT ORNAMENTED",NA,ARABIA,NA,30,54,a
3114700,"COTTON WEARING APPAREL, PART FRINGE, NO LACE, NOT ORNAMENTED",NA,PHIL R,NA,910,54,a
3114700,"COTTON WEARING APPAREL, PART FRINGE, NO LACE, NOT ORNAMENTED",NA,PT ASIA,NA,5,54,a
3114700,"COTTON WEARING APPAREL, PART FRINGE, NO LACE, NOT ORNAMENTED",NA,TOTAL,NA,3465,54,a
3114800,"COTTON WEARING APPAREL, NSPF, WHOLLY OR PART NET-LB",LB,MEXICO,13,113,54,a
3114800,"COTTON WEARING APPAREL, NSPF, WHOLLY OR PART NET-LB",LB,FRANCE,NA,13,54,a
3114800,"COTTON WEARING APPAREL, NSPF, WHOLLY OR PART NET-LB",LB,SWITZLD,2,112,54,a
3114800,"COTTON WEARING APPAREL, NSPF, WHOLLY OR PART NET-LB",LB,INDIA,60,178,54,a
3114800,"COTTON WEARING APPAREL, NSPF, WHOLLY OR PART NET-LB",LB,TOTAL,75,416,54,a
3120001,"- 3127999 COTTON BLEACHED, NOT HEMMED-DOZ",DOZ,U KING,550,1186,54,a
3120001,"- 3127999 COTTON BLEACHED, NOT HEMMED-DOZ",DOZ,FRANCE,1783,7125,54,a
3120001,"- 3127999 COTTON BLEACHED, NOT HEMMED-DOZ",DOZ,SWITZLD,45212,139309,54,a
3120001,"- 3127999 COTTON BLEACHED, NOT HEMMED-DOZ",DOZ,ITALY,74,156,54,a
3120001,"- 3127999 COTTON BLEACHED, NOT HEMMED-DOZ",DOZ,INDIA,125,656,54,a
3120001,"- 3127999 COTTON BLEACHED, NOT HEMMED-DOZ",DOZ,JAPAN,4000,1927,54,a
3120001,"- 3127999 COTTON BLEACHED, NOT HEMMED-DOZ",DOZ,TOTAL,51744,150359,54,a
3130001,"- 3137999 COTTON HANDKERCHIEFS, PRINTED, ETC, NOT HEMMED-DOZ",DOZ,U KING,10413,5967,54,a
3130001,"- 3137999 COTTON HANDKERCHIEFS, PRINTED, ETC, NOT HEMMED-DOZ",DOZ,FRANCE,2686,8715,54,a
3130001,"- 3137999 COTTON HANDKERCHIEFS, PRINTED, ETC, NOT HEMMED-DOZ",DOZ,CZECHO,3419,5505,54,a
3130001,"- 3137999 COTTON HANDKERCHIEFS, PRINTED, ETC, NOT HEMMED-DOZ",DOZ,SWITZLD,20872,57649,54,a
3130001,"- 3137999 COTTON HANDKERCHIEFS, PRINTED, ETC, NOT HEMMED-DOZ",DOZ,ITALY,8839,18691,54,a
3130001,"- 3137999 COTTON HANDKERCHIEFS, PRINTED, ETC, NOT HEMMED-DOZ",DOZ,INDIA,240,310,54,a
3130001,"- 3137999 COTTON HANDKERCHIEFS, PRINTED, ETC, NOT HEMMED-DOZ",DOZ,JAPAN,21000,8285,54,a
3130001,"- 3137999 COTTON HANDKERCHIEFS, PRINTED, ETC, NOT HEMMED-DOZ",DOZ,MADEIRA,505,336,54,a
3130001,"- 3137999 COTTON HANDKERCHIEFS, PRINTED, ETC, NOT HEMMED-DOZ",DOZ,TOTAL,67671,105458,54,a
3140001,"- 3147999 COTTON HANDKERCHIEFS, BLEACHED, HEMMED OR HEMSTITCHED-DOZ",DOZ,U KING,2289,6454,54,a
3140001,"- 3147999 COTTON HANDKERCHIEFS, BLEACHED, HEMMED OR HEMSTITCHED-DOZ",DOZ,FRANCE,NA,5113,54,a
